,product_id,avg_rating
2241,35527589,4.238095238095238
3137,55467693,4.238095238095238
2230,35292559,4.238095238095238
1424,15280632,4.236994219653179
848,7770389,4.2356020942408374
3839,72560404,4.235294117647059
2898,52646227,4.235294117647059
2013,27526075,4.235294117647059
3149,55585425,4.233333333333333
2687,49884032,4.233009708737864
582,4028301,4.232258064516129
2677,49722374,4.231884057971015
665,4920587,4.230769230769231
3027,54294752,4.230769230769231
797,7077177,4.230769230769231
3485,63912442,4.230769230769231
3487,64319112,4.230769230769231
1177,11866615,4.230769230769231
2215,34718955,4.230769230769231
2716,50316874,4.230769230769231
1002,10021395,4.229166666666667
241,582271,4.229166666666667
176,511960,4.228571428571429
1143,11449535,4.228571428571429
1058,10725778,4.2272727272727275
2390,42084193,4.2272727272727275
904,8299504,4.2272727272727275
145,481402,4.226666666666667
1164,11664604,4.226415094339623
720,5983519,4.223880597014926
1905,24787428,4.223880597014926
2384,41597056,4.222222222222222
3203,56305761,4.222222222222222
652,4755095,4.222222222222222
3990,74162456,4.222222222222222
3120,55212109,4.222222222222222
2686,49867819,4.222222222222222
639,4713289,4.222222222222222
3197,56200767,4.222222222222222
215,556260,4.222222222222222
2345,39854315,4.222222222222222
1989,26299790,4.222222222222222
1789,22198166,4.220338983050848
2124,32240803,4.21875
2115,32111995,4.218597063621534
1709,20997191,4.218390804597701
136,462802,4.218181818181818
789,6986847,4.217391304347826
678,5403959,4.217391304347826
1222,12480771,4.217054263565892
919,8428670,4.216216216216216
2885,52497383,4.216216216216216
2536,46605790,4.214285714285714
1283,13605830,4.214285714285714
643,4727345,4.214285714285714
1329,14104460,4.214285714285714
3731,71052709,4.212121212121212
3175,55998202,4.212121212121212
2599,48116252,4.2105263157894735
1676,20549990,4.2105263157894735
284,704279,4.20952380952381
1515,16651189,4.209302325581396
2316,38118750,4.208333333333333
1145,11452489,4.207792207792208
3068,54616399,4.207446808510638
4054,74853592,4.206896551724138
600,4268915,4.206611570247934
496,2596899,4.205882352941177
3490,64441281,4.205179282868526
469,2246513,4.203703703703703
1986,26288854,4.203703703703703
911,8315202,4.202702702702703
2172,33233321,4.2025316455696204
1882,24343930,4.201754385964913
3638,68460397,4.2
3330,58122347,4.2
1577,18002124,4.2
695,5849599,4.2
803,7145663,4.2
3717,70797599,4.2
2862,52294251,4.2
3700,70623929,4.2
2734,50469265,4.2
1362,14469139,4.2
3662,68771432,4.2
2462,44329693,4.2
3193,56113792,4.2
3240,56833406,4.2
1886,24428990,4.2
3994,74209127,4.2
436,1917157,4.2
4094,75538697,4.2
1340,14258477,4.2
1239,12736378,4.2
780,6880747,4.2
3126,55246585,4.2
1246,13115242,4.2
2275,36499508,4.2
699,5858837,4.2
791,7011135,4.2
4036,74565955,4.2
3275,57425928,4.2
1473,16047845,4.2
3568,67449297,4.2
2320,38133993,4.2
2174,33279197,4.2
337,891422,4.2
1923,25100431,4.2
3401,58962575,4.2
1934,25288034,4.2
4061,74897040,4.2
500,2682881,4.2
523,3209613,4.2
656,4794483,4.2
540,3525255,4.2
503,2774881,4.199052132701421
3283,57524517,4.198347107438017
1958,25749035,4.197771587743732
1258,13334578,4.19672131147541
16,203734,4.195876288659794
947,9353663,4.195652173913044
1393,14904115,4.195652173913044
2299,37503894,4.194444444444445
3603,68125768,4.1938775510204085
152,485174,4.1938775510204085
412,1610957,4.1923076923076925
3245,56889347,4.191489361702128
2779,50721406,4.191489361702128
1608,19772651,4.190677966101695
2854,52192239,4.190476190476191
2889,52562646,4.189655172413793
1142,11449087,4.188679245283019
2502,45339653,4.1875
4050,74829862,4.1875
2985,53727656,4.186440677966102
512,2903577,4.185185185185185
1140,11443614,4.183908045977011
442,2001029,4.183206106870229
3760,71209699,4.181818181818182
4179,77619027,4.181818181818182
2641,48701295,4.181818181818182
352,975370,4.180064308681672
2450,44216153,4.18
1600,19583872,4.179775280898877
997,10002068,4.17948717948718
3589,67870963,4.178571428571429
903,8294726,4.176470588235294
3222,56525566,4.176470588235294
3079,54663477,4.176470588235294
1912,24913465,4.176470588235294
2270,36368474,4.176470588235294
1175,11856185,4.176470588235294
1996,26348659,4.175502742230347
3071,54624306,4.175438596491228
132,459843,4.173076923076923
422,1685931,4.172413793103448
229,567976,4.172413793103448
3217,56458881,4.172413793103448
3303,57748047,4.172413793103448
1330,14116368,4.170886075949367
1051,10709362,4.170731707317073
2580,47499193,4.17037037037037
1540,17465719,4.1692307692307695
2572,47271217,4.169014084507042
200,548535,4.168478260869565
3310,57841945,4.166666666666667
17,205544,4.166666666666667
1106,11220929,4.166666666666667
2480,44924941,4.166666666666667
1865,23783035,4.166666666666667
1568,17926677,4.166666666666667
1492,16342887,4.166666666666667
2856,52236758,4.166666666666667
1184,12011510,4.166666666666667
1978,26062659,4.166666666666667
3956,73717466,4.166666666666667
3678,69192486,4.166666666666667
953,9668037,4.166666666666667
2330,38517886,4.166666666666667
3187,56077032,4.166666666666667
1546,17487128,4.166666666666667
2190,33793341,4.166666666666667
1432,15377266,4.165048543689321
69,411505,4.163793103448276
3574,67546816,4.163265306122449
3090,54735304,4.162162162162162
3422,59238709,4.161290322580645
910,8315121,4.161290322580645
3239,56821778,4.160493827160494
1897,24644338,4.16
2940,53135819,4.16
3134,55410457,4.157894736842105
2357,40823013,4.157894736842105
2583,47620990,4.15625
372,1311789,4.15625
2683,49858514,4.15625
1900,24766023,4.155405405405405
3359,58388194,4.153846153846154
193,543062,4.152
2895,52631369,4.151898734177215
2208,34520643,4.151724137931034
2301,37551765,4.15
2173,33234685,4.15
1195,12138568,4.144
3057,54479836,4.142857142857143
616,4440545,4.142857142857143
3460,62242668,4.142857142857143
3274,57422387,4.142857142857143
3218,56498902,4.142857142857143
1049,10708182,4.142857142857143
2860,52269671,4.142857142857143
1552,17611683,4.142857142857143
2844,52021710,4.142857142857143
1997,26359414,4.142857142857143
324,828429,4.141176470588236
1385,14707617,4.138211382113822
952,9528709,4.136363636363637
2620,48452169,4.136363636363637
1835,23362701,4.134831460674158
470,2246537,4.134615384615385
2004,26487851,4.134328358208955
518,3149143,4.133333333333334
2787,51030375,4.133333333333334
1563,17908150,4.133333333333334
2769,50693254,4.133333333333334
808,7230439,4.133243606998654
2829,51720703,4.131147540983607
1418,15239985,4.129032258064516
3718,70799822,4.129032258064516
1253,13307708,4.128712871287129
736,6187847,4.127450980392157
2555,46791604,4.127118644067797
202,548545,4.126436781609195
71,414703,4.1256830601092895
3188,56090374,4.125
1422,15267455,4.125
2954,53448839,4.125
1148,11510490,4.125
2735,50488569,4.125
2371,41316363,4.125
2262,36020972,4.125
554,3657625,4.125
414,1659903,4.125
902,8290598,4.125
2422,43761442,4.125
1751,21440975,4.125
3899,73117254,4.122641509433962
544,3548811,4.12
2412,43044350,4.12
751,6478415,4.118110236220472
2893,52608923,4.118055555555555
3853,72748653,4.117647058823529
397,1534195,4.117647058823529
1011,10143147,4.117647058823529
3942,73592303,4.117647058823529
1244,12990640,4.117647058823529
2082,31142917,4.116883116883117
1616,19844214,4.116883116883117
1194,12118915,4.116279069767442
66,405288,4.115384615384615
732,6082263,4.115384615384615
98,448538,4.113564668769716
243,586849,4.112994350282486
1111,11241055,4.112244897959184
1057,10724668,4.112244897959184
2452,44224953,4.112068965517241
4029,74556971,4.111111111111111
2527,46179293,4.111111111111111
1755,21465183,4.111111111111111
2225,35260971,4.111111111111111
1382,14645571,4.111111111111111
1423,15270539,4.111111111111111
330,847472,4.111111111111111
1786,22179387,4.111111111111111
1526,16931128,4.111111111111111
2094,31602057,4.109489051094891
2705,50227423,4.108695652173913
2804,51343843,4.107142857142857
2935,53082795,4.1066666666666665
147,481696,4.1063829787234045
2432,43985669,4.105263157894737
688,5801059,4.105263157894737
1403,15073893,4.105263157894737
2071,29655357,4.104
756,6506587,4.103448275862069
2154,32924732,4.103448275862069
1793,22362609,4.102564102564102
344,919826,4.102564102564102
3536,66792707,4.1
1761,21578204,4.1
3313,57887358,4.1
308,785227,4.1
2926,52864995,4.1
1430,15351864,4.1
2499,45314842,4.1
1085,10994476,4.1
2098,31685803,4.1
2162,33075647,4.095238095238095
400,1534583,4.094736842105263
1144,11450618,4.094594594594595
2445,44147028,4.092233009708738
930,8729404,4.090909090909091
2194,33911924,4.090909090909091
300,756769,4.090909090909091
390,1523227,4.090909090909091
371,1274913,4.090909090909091
2337,38997194,4.089108910891089
2956,53501421,4.0886075949367084
231,571874,4.088235294117647
3236,56748461,4.088235294117647
1688,20623659,4.086956521739131
3867,72820740,4.086956521739131
767,6655899,4.085365853658536
90,419479,4.084745762711864
1172,11802138,4.083333333333333
3167,55892148,4.083333333333333
1535,17038778,4.081967213114754
195,546664,4.081632653061225
1921,25062191,4.08130081300813
1963,25892097,4.08
3304,57750621,4.08
32,310993,4.079617834394904
1653,20276836,4.079365079365079
382,1500863,4.078947368421052
978,9986769,4.076923076923077
313,813212,4.076923076923077
2553,46758948,4.076923076923077
1192,12110556,4.076923076923077
954,9679946,4.076923076923077
717,5950457,4.076923076923077
2151,32920487,4.076923076923077
148,481772,4.072727272727272
929,8715377,4.071428571428571
2252,35729836,4.071428571428571
2360,41098424,4.06993006993007
2036,28364394,4.066666666666666
798,7089529,4.066666666666666
341,909730,4.066666666666666
2287,36947382,4.066666666666666
3311,57865557,4.065217391304348
1078,10828332,4.0625
1260,13335112,4.0625
880,8130811,4.0625
2718,50319688,4.0588235294117645
2656,49228371,4.0588235294117645
1033,10644571,4.057142857142857
655,4775283,4.055900621118012
539,3524487,4.055045871559633
1799,22413470,4.054945054945055
1950,25648528,4.053571428571429
2367,41195639,4.053571428571429
499,2669195,4.052631578947368
1314,14035750,4.052631578947368
2157,32933371,4.052631578947368
3404,58986461,4.052631578947368
2233,35328686,4.052631578947368
2598,48102821,4.051175656984785
2647,49004211,4.05
3089,54714032,4.05
2666,49498981,4.049056603773585
1856,23536612,4.0476190476190474
1154,11582921,4.046511627906977
2579,47488413,4.0423728813559325
3223,56540134,4.041666666666667
424,1713127,4.041666666666667
1582,19285818,4.040816326530612
951,9488961,4.0398550724637685
608,4331913,4.03855421686747
1841,23404135,4.037735849056604
463,2121583,4.037037037037037
1225,12485554,4.036036036036036
1803,22561927,4.0344827586206895
3328,58086409,4.0344827586206895
2468,44633444,4.032258064516129
1647,20202128,4.03125
1071,10784603,4.03030303030303
123,459525,4.029411764705882
715,5913881,4.028169014084507
3270,57333148,4.027777777777778
1453,15668735,4.027777777777778
1125,11370580,4.0227272727272725
2482,44954579,4.022641509433963
1537,17453973,4.022058823529412
491,2566013,4.021739130434782
198,548529,4.021505376344086
1911,24902640,4.0212765957446805
297,754249,4.02020202020202
118,459084,4.01980198019802
1884,24408779,4.019753086419753
963,9802393,4.010204081632653
2408,42648299,4.007299270072993
1869,23805047,4.0
3901,73123059,4.0
974,9976235,4.0
3827,72471606,4.0
4095,75540623,4.0
2226,35266279,4.0
2319,38130250,4.0
1721,21126896,4.0
4109,75640644,4.0
1287,13677438,4.0
3808,72185593,4.0
2338,39047200,4.0
1872,23852057,4.0
3614,68243252,4.0
1133,11387239,4.0
1692,20688267,4.0
3617,68259526,4.0
1354,14374967,4.0
2475,44875056,4.0
386,1508575,4.0
955,9687395,4.0
3904,73157319,4.0
2528,46183656,4.0
2206,34499647,4.0
3692,70033278,4.0
3856,72790590,4.0
3908,73169653,4.0
3893,73103412,4.0
2625,48490928,4.0
4080,75302081,4.0
461,2121037,4.0
3747,71142100,4.0
2504,45350046,4.0
102,452578,4.0
3892,73103291,4.0
474,2255417,4.0
1112,11242886,4.0
1661,20412302,4.0
1093,11118211,4.0
3858,72796842,4.0
484,2508067,4.0
2234,35339652,4.0
3854,72754256,4.0
396,1534193,4.0
1361,14463242,4.0
335,871386,4.0
2592,47994357,4.0
2385,41694647,4.0
2645,48900268,4.0
1163,11649798,4.0
263,625684,4.0
3651,68592171,4.0
403,1534749,4.0
2591,47993877,4.0
3871,72835956,4.0
3922,73271125,4.0
2739,50560408,4.0
438,1938923,4.0
1855,23536001,4.0
821,7327987,4.0
3032,54353418,4.0
632,4707531,4.0
3040,54392117,4.0
2905,52696541,4.0
2903,52695502,4.0
899,8274317,4.0
3458,61899363,4.0
2897,52646223,4.0
1228,12565816,4.0
3350,58276960,4.0
3371,58502959,4.0
2025,28017110,4.0
3061,54570736,4.0
3331,58133783,4.0
2877,52406424,4.0
3993,74197591,4.0
2010,26693825,4.0
4185,77721309,4.0
3317,57970261,4.0
3314,57904118,4.0
184,529902,4.0
829,7471335,4.0
3307,57789301,4.0
1625,19986634,4.0
1456,15669084,4.0
2943,53227580,4.0
1622,19920071,4.0
1560,17751071,4.0
3991,74176622,4.0
2975,53643072,4.0
857,7932267,4.0
4003,74311543,4.0
2068,29466943,4.0
1824,23198944,4.0
3373,58537378,4.0
4005,74341518,4.0
847,7768752,4.0
3388,58849381,4.0
3436,59433314,4.0
3439,59471172,4.0
949,9363638,4.0
3983,73947787,4.0
4152,76273939,4.0
3013,54023400,4.0
921,8460274,4.0
3967,73811766,4.0
2137,32454377,4.0
1275,13541150,4.0
2836,51854334,4.0
1420,15250235,4.0
1376,14566337,4.0
3512,65576750,4.0
1845,23442433,4.0
4045,74741901,4.0
2798,51153207,4.0
3152,55654865,4.0
1774,22021148,4.0
552,3642417,4.0
1976,26036139,4.0
689,5839337,4.0
1364,14497415,4.0
690,5844049,4.0
521,3157565,4.0
3940,73526891,4.0
3241,56852494,4.0
3537,66897982,4.0
928,8711355,4.0
2084,31238288,4.0
4065,74910933,4.0
3301,57730666,4.0
3289,57652429,4.0
3113,55035537,4.0
557,3665529,4.0
673,4981861,4.0
790,6991111,4.0
4197,78616056,4.0
1338,14198289,4.0
3302,57742831,4.0
1292,13743101,3.992957746478873
208,551264,3.9836065573770494
1814,23057599,3.980392156862745
253,595655,3.979057591623037
2039,28527933,3.9743589743589745
1165,11676550,3.9740259740259742
3455,61224691,3.972972972972973
646,4727887,3.9714285714285715
2534,46472383,3.9682539682539684
1059,10732310,3.966666666666667
1680,20558255,3.9655172413793105
2747,50562851,3.9655172413793105
543,3527007,3.9655172413793105
1890,24456725,3.9655172413793105
2113,32102874,3.9642857142857144
2246,35607267,3.962962962962963
1147,11477952,3.9583333333333335
1655,20319288,3.9583333333333335
3110,54903225,3.9583333333333335
1406,15096383,3.9583333333333335
2379,41492301,3.9565217391304346
2002,26473455,3.9554655870445345
1247,13119283,3.955223880597015
4121,75840202,3.9545454545454546
359,1011522,3.9530791788856305
757,6506599,3.9523809523809526
2871,52347882,3.9473684210526314
1649,20240139,3.9473684210526314
2489,45123323,3.9473684210526314
2821,51599592,3.9444444444444446
419,1682395,3.942528735632184
3424,59271667,3.9420289855072466
1290,13697766,3.9411764705882355
1940,25402524,3.9393939393939394
435,1917101,3.9393939393939394
2997,53895945,3.9375
1703,20870415,3.9375
2158,32937961,3.933333333333333
2859,52251276,3.933333333333333
565,3718239,3.9322033898305087
3047,54406343,3.9318181818181817
2111,32052984,3.9310344827586206
3381,58666606,3.9285714285714284
1870,23838887,3.9285714285714284
1776,22028042,3.9285714285714284
1196,12204837,3.9274193548387095
2791,51059393,3.926470588235294
3002,53997901,3.925925925925926
3386,58731373,3.925
28,294065,3.925
2567,47126554,3.923076923076923
1797,22383687,3.923076923076923
3866,72820664,3.923076923076923
2017,27655381,3.92
11,171745,3.92
810,7239205,3.9166666666666665
1763,21614756,3.9166666666666665
2434,44007386,3.9166666666666665
1180,11897820,3.9147286821705425
3641,68491548,3.913793103448276
3375,58566938,3.912772585669782
230,571764,3.909090909090909
2389,42006873,3.909090909090909
1888,24448044,3.909090909090909
3629,68417073,3.909090909090909
1384,14706909,3.909090909090909
2418,43369992,3.9047619047619047
1628,19989121,3.9047619047619047
1725,21176086,3.903225806451613
2715,50305901,3.9
1973,26024733,3.9
1132,11387160,3.89937106918239
1843,23410785,3.896551724137931
1084,10949871,3.8958333333333335
2308,37929811,3.8947368421052633
844,7734288,3.891891891891892
1599,19577881,3.888888888888889
249,594697,3.888888888888889
769,6710017,3.888888888888889
2792,51061423,3.888888888888889
3449,60228865,3.888888888888889
473,2255415,3.888888888888889
2508,45437829,3.888888888888889
1571,17946135,3.888888888888889
1773,21973916,3.888888888888889
1401,14997230,3.888888888888889
2205,34476640,3.888888888888889
3112,54935451,3.8875
786,6921779,3.8846153846153846
1113,11244014,3.883720930232558
881,8130816,3.883495145631068
465,2130377,3.8823529411764706
246,588949,3.8823529411764706
676,5371673,3.8813559322033897
2878,52410460,3.88
2633,48549296,3.878787878787879
1903,24785855,3.878787878787879
1988,26292596,3.8780487804878048
2916,52774378,3.877551020408163
558,3666899,3.8767123287671232
517,3072473,3.875
1335,14144854,3.875
2438,44018311,3.875
2148,32833167,3.875
1877,23973713,3.875
1618,19884568,3.875
1254,13325515,3.875
3679,69192869,3.875
878,8122678,3.875
1555,17618382,3.8727272727272726
1369,14519500,3.871559633027523
1394,14904488,3.8684210526315788
381,1498487,3.8684210526315788
1514,16645022,3.8666666666666667
401,1534589,3.8666666666666667
2375,41335383,3.8666666666666667
1390,14845231,3.8620689655172415
1770,21857291,3.8620689655172415
250,594788,3.857142857142857
2347,40343230,3.857142857142857
680,5452277,3.854901960784314
2761,50598485,3.8545454545454545
3287,57642927,3.8461538461538463
1868,23802806,3.8461538461538463
2950,53327198,3.8461538461538463
615,4432845,3.8461538461538463
1866,23789300,3.8440366972477062
3581,67752435,3.8434782608695652
1346,14275735,3.836206896551724
842,7650377,3.8360655737704916
3265,57306483,3.8333333333333335
2269,36344502,3.8333333333333335
3280,57484728,3.8333333333333335
2944,53245077,3.8333333333333335
2001,26465463,3.8333333333333335
3977,73887824,3.8333333333333335
2846,52037571,3.8333333333333335
1699,20833539,3.8285714285714287
2335,38761476,3.8260869565217392
1698,20806296,3.8214285714285716
2709,50240540,3.8191489361702127
1561,17783779,3.8181818181818183
1233,12630187,3.8181818181818183
2519,45871831,3.8181818181818183
1004,10086966,3.814814814814815
1932,25248696,3.8128342245989306
1946,25476219,3.8125
2135,32425367,3.81203007518797
1889,24454099,3.810810810810811
3918,73250070,3.8095238095238093
3210,56365197,3.806451612903226
1962,25770121,3.8055555555555554
2672,49626554,3.8048780487804876
1415,15226911,3.8035714285714284
197,548496,3.802325581395349
1967,25933898,3.8
264,628682,3.8
3435,59429978,3.8
1259,13335028,3.8
2028,28241326,3.8
2027,28240413,3.8
3342,58247593,3.8
1875,23911709,3.8
2509,45553445,3.8
1610,19774958,3.8
650,4754815,3.8
3649,68565089,3.8
349,950452,3.8
2005,26627033,3.7962962962962963
1161,11626751,3.7948717948717947
119,459151,3.789473684210526
3883,72946423,3.7857142857142856
1729,21201528,3.7857142857142856
2673,49636672,3.7796610169491527
1176,11858913,3.7781818181818183
3143,55539215,3.7777777777777777
3484,63862336,3.7777777777777777
2663,49405095,3.7777777777777777
1752,21442742,3.7777777777777777
1303,13862477,3.7777777777777777
2361,41098540,3.7777777777777777
541,3526997,3.7777777777777777
366,1069770,3.7777777777777777
427,1733749,3.7777777777777777
2272,36454182,3.7777777777777777
3158,55731368,3.7777777777777777
1166,11708352,3.7755102040816326
2648,49004988,3.772727272727273
2882,52472582,3.7714285714285714
2249,35723184,3.77027027027027
378,1418743,3.769230769230769
1821,23172601,3.769230769230769
2619,48449680,3.769230769230769
968,9839803,3.769230769230769
2441,44066765,3.764705882352941
1954,25719489,3.7636363636363637
262,618758,3.761904761904762
1796,22364222,3.761467889908257
1098,11199995,3.76056338028169
2442,44106406,3.76
1126,11370697,3.7586206896551726
3028,54343219,3.7586206896551726
800,7117761,3.7567567567567566
2340,39067186,3.7560975609756095
1255,13328288,3.75
2223,35180436,3.75
1083,10868001,3.75
1533,16988898,3.75
1300,13858841,3.75
4189,77780813,3.75
332,855036,3.75
1670,20500323,3.75
802,7144625,3.75
654,4755373,3.75
2470,44772856,3.75
956,9687455,3.75
3083,54693718,3.75
3054,54455779,3.75
327,843460,3.74468085106383
2086,31261844,3.742857142857143
2704,50193517,3.742424242424242
2116,32118160,3.7419354838709675
1405,15088370,3.738095238095238
1933,25273762,3.736842105263158
1753,21459682,3.7333333333333334
1624,19943198,3.7333333333333334
2189,33786496,3.7333333333333334
1550,17589287,3.732283464566929
1226,12527803,3.732142857142857
1961,25764693,3.7279411764705883
2292,37000902,3.727272727272727
1108,11230151,3.727272727272727
1469,15971921,3.725
1028,10590207,3.723404255319149
203,548547,3.717391304347826
3694,70116493,3.7142857142857144
1604,19763307,3.7142857142857144
1251,13286961,3.7142857142857144
1651,20244830,3.7142857142857144
2149,32836957,3.7142857142857144
548,3597911,3.7142857142857144
1908,24830860,3.7142857142857144
766,6649989,3.7142857142857144
1590,19407194,3.7142857142857144
3427,59302735,3.7142857142857144
674,5050641,3.711442786069652
1319,14069536,3.710144927536232
2668,49541097,3.7096774193548385
1023,10566733,3.7096774193548385
2610,48304526,3.7083333333333335
2007,26669160,3.7071428571428573
2138,32505959,3.7058823529411766
561,3685791,3.7058823529411766
3155,55669097,3.7037037037037037
1460,15674038,3.7037037037037037
1433,15380161,3.7037037037037037
3790,71952008,3.7037037037037037
2315,38115363,3.7
3872,72836349,3.7
2733,50438593,3.7
1025,10579210,3.694915254237288
598,4216333,3.6944444444444446
1728,21193149,3.691729323308271
2083,31204167,3.6875
2368,41219182,3.6875
1210,12389711,3.6875
583,4032669,3.6842105263157894
1620,19907399,3.6824324324324325
2795,51092786,3.6785714285714284
2090,31522301,3.6774193548387095
2861,52289366,3.675675675675676
2078,30886874,3.6666666666666665
2192,33805583,3.6666666666666665
1834,23308727,3.6666666666666665
4075,74982261,3.6666666666666665
2722,50375507,3.6666666666666665
936,8823213,3.6666666666666665
2326,38309582,3.6666666666666665
1530,16966887,3.6666666666666665
916,8389458,3.6666666666666665
519,3151113,3.6666666666666665
3954,73684911,3.6666666666666665
3925,73308614,3.6666666666666665
2169,33158589,3.6666666666666665
1827,23288812,3.6666666666666665
2097,31665279,3.6666666666666665
905,8304191,3.6666666666666665
969,9845366,3.6666666666666665
3531,66708393,3.6666666666666665
3906,73159010,3.6666666666666665
3348,58271504,3.6666666666666665
2547,46695151,3.6666666666666665
2350,40351876,3.6666666666666665
457,2069769,3.6666666666666665
307,785224,3.6666666666666665
640,4727019,3.6666666666666665
1671,20500471,3.6666666666666665
1968,25934513,3.6666666666666665
1742,21343921,3.6666666666666665
3139,55510736,3.6666666666666665
4020,74529030,3.6666666666666665
2232,35327431,3.6666666666666665
3131,55354528,3.6666666666666665
805,7176411,3.6600790513833994
822,7347125,3.6503937007874017
3393,58899265,3.6481481481481484
1285,13632171,3.6481481481481484
1771,21921714,3.6465364120781527
1801,22473627,3.642857142857143
3259,57116483,3.64
2449,44213819,3.638888888888889
1553,17616410,3.6315789473684212
1815,23068516,3.6283783783783785
2202,34338489,3.625
2700,50126505,3.625
1939,25380555,3.6153846153846154
1943,25433290,3.6153846153846154
1219,12422076,3.6133333333333333
1468,15956101,3.611111111111111
2516,45839931,3.611111111111111
1518,16717623,3.608695652173913
564,3717703,3.601449275362319
1014,10206715,3.6
245,588800,3.6
1352,14365016,3.6
1009,10138000,3.6
2911,52711513,3.6
2314,38103802,3.6
2664,49406185,3.6
425,1713195,3.6
1731,21221639,3.5925925925925926
1931,25231861,3.5918367346938775
2805,51352620,3.58974358974359
2913,52715468,3.588235294117647
2577,47450066,3.5867768595041323
874,8112969,3.5833333333333335
3364,58403905,3.5833333333333335
2419,43406316,3.5806451612903225
1388,14790642,3.575936883629191
1326,14089823,3.573248407643312
315,817776,3.5714285714285716
1823,23188003,3.5714285714285716
546,3560691,3.5714285714285716
2386,41791430,3.5714285714285716
3564,67345441,3.5714285714285716
1413,15219201,3.566666666666667
3346,58262987,3.5625
440,1985993,3.5625
2416,43349411,3.5616438356164384
1356,14438455,3.5609756097560976
2203,34414903,3.558139534883721
1569,17926831,3.5555555555555554
940,8950478,3.5555555555555554
3029,54345278,3.5555555555555554
1817,23126129,3.5454545454545454
1030,10603363,3.5454545454545454
2179,33448286,3.5416666666666665
1983,26166686,3.5405405405405403
647,4738203,3.5384615384615383
1339,14241258,3.5384615384615383
2207,34513368,3.5384615384615383
1193,12111114,3.5384615384615383
1363,14496225,3.533333333333333
718,5950575,3.53125
1829,23291301,3.5294117647058822
1291,13742860,3.5217391304347827
1173,11834620,3.5185185185185186
2736,50491560,3.507575757575758
1951,25656707,3.5052631578947366
2376,41381461,3.5
3874,72881729,3.5
3200,56251340,3.5
685,5524549,3.5
3801,72042234,3.5
2573,47312285,3.5
2212,34575579,3.5
588,4065607,3.5
2019,27856093,3.5
1463,15806904,3.5
2242,35532358,3.5
3321,58039891,3.5
2457,44241750,3.5
4037,74566674,3.5
1756,21466087,3.5
1748,21430338,3.5
2590,47971453,3.5
1708,20996983,3.5
1391,14867785,3.5
2864,52297633,3.5
2712,50273712,3.5
2974,53642202,3.5
3541,66940247,3.5
1732,21261078,3.4927536231884058
1302,13861313,3.484848484848485
1389,14815404,3.4838709677419355
1419,15246396,3.4782608695652173
1794,22362836,3.4761904761904763
1795,22363766,3.4705882352941178
1723,21134184,3.4645669291338583
1925,25171293,3.4641509433962265
3615,68248608,3.4615384615384617
1345,14270619,3.4615384615384617
1642,20139040,3.4590643274853803
1603,19701154,3.4572649572649574
2538,46614660,3.4545454545454546
2497,45268753,3.4545454545454546
433,1908869,3.4523809523809526
1080,10857215,3.450980392156863
2204,34465326,3.4444444444444446
2267,36275060,3.4444444444444446
2298,37487298,3.432098765432099
3292,57652540,3.4285714285714284
2831,51731751,3.4285714285714284
2033,28324610,3.4285714285714284
1578,18003803,3.422222222222222
1304,13892182,3.418918918918919
1280,13580400,3.4150943396226414
1349,14301144,3.411764705882353
1941,25403150,3.403361344537815
2544,46654004,3.4
1248,13145075,3.4
2689,49989529,3.4
2022,27930598,3.4
1351,14349619,3.4
1426,15333988,3.4
1924,25164931,3.4
1445,15595231,3.395348837209302
4116,75754994,3.393939393939394
1294,13764018,3.3846153846153846
542,3526999,3.380952380952381
2937,53096666,3.375
2089,31520349,3.375
1711,21017060,3.368632707774799
792,7016499,3.3684210526315788
1819,23171265,3.3636363636363638
2423,43776278,3.3636363636363638
1758,21526737,3.36
1104,11216859,3.346633416458853
3339,58227863,3.341463414634146
2764,50685581,3.3333333333333335
1273,13458181,3.3333333333333335
896,8194256,3.3333333333333335
2919,52780160,3.3333333333333335
2834,51844900,3.3333333333333335
1657,20373422,3.3333333333333335
1730,21201739,3.3333333333333335
620,4492151,3.329842931937173
1784,22153584,3.326530612244898
2118,32189703,3.32
1082,10866806,3.3142857142857145
1668,20478281,3.2895015906680807
1615,19842919,3.2857142857142856
316,817884,3.2857142857142856
869,8089082,3.282608695652174
1306,13943889,3.272727272727273
772,6715805,3.2666666666666666
2359,40958139,3.2666666666666666
1407,15129417,3.2653061224489797
591,4125015,3.265193370165746
660,4810215,3.264367816091954
2646,48967928,3.263157894736842
1457,15669197,3.25
1804,22568380,3.25
1768,21742437,3.227272727272727
1780,22082835,3.227272727272727
1480,16147225,3.2222222222222223
970,9850897,3.217391304347826
1715,21047980,3.2127659574468086
1878,24155057,3.210526315789474
537,3428585,3.2
823,7357967,3.2
2589,47971430,3.2
819,7320225,3.197247706422018
1881,24281353,3.1875
1981,26103566,3.176470588235294
1134,11388785,3.1666666666666665
750,6473627,3.1649484536082473
1812,22883541,3.156862745098039
1564,17912455,3.1538461538461537
1778,22048214,3.1492537313432836
549,3606453,3.1463414634146343
662,4877909,3.142857142857143
2403,42515085,3.1386138613861387
1123,11331135,3.1333333333333333
2524,46156090,3.1333333333333333
3695,70148134,3.125
1249,13149705,3.125
1696,20712825,3.1153846153846154
906,8307199,3.111111111111111
3889,73100602,3.090909090909091
2123,32223343,3.090909090909091
1740,21329314,3.066666666666667
